utc_time,pressure_dbar,temperature_c,conductivity_sm,turbidity_ftu,oxygen_raw_v,orp
2025-04-11T18:57:08Z,58.074,21.1958,4.937056,0.653,2.5826,125.77330
2025-04-11T18:57:09Z,58.469,21.1956,4.937041,0.655,2.5826,125.83436
2025-04-11T18:57:10Z,58.838,21.1957,4.937054,0.653,2.5822,125.76313
2025-04-11T18:57:11Z,59.245,21.1965,4.937141,0.661,2.5816,125.73260
2025-04-11T18:57:12Z,59.577,21.1946,4.936964,0.653,2.5811,125.73260
2025-04-11T18:57:13Z,59.939,21.1951,4.937042,0.653,2.5808,125.74278
2025-04-11T18:57:14Z,60.301,21.1940,4.936952,0.656,2.5806,125.78348
2025-04-11T18:57:15Z,60.705,21.1888,4.936432,0.656,2.5804,125.67155
2025-04-11T18:57:16Z,61.061,21.1837,4.935882,0.654,2.5800,125.67155
2025-04-11T18:57:17Z,61.400,21.1689,4.934216,0.655,2.5794,125.68173
2025-04-11T18:57:18Z,61.837,21.1736,4.934661,0.656,2.5795,125.66138
2025-04-11T18:57:19Z,62.170,21.1753,4.934885,0.657,2.5794,125.65120
2025-04-11T18:57:20Z,62.559,21.1756,4.934883,0.655,2.5791,125.64103
2025-04-11T18:57:21Z,62.960,21.1707,4.934567,0.654,2.5785,125.64103
2025-04-11T18:57:22Z,63.265,21.1462,4.931732,0.655,2.5787,125.64103
2025-04-11T18:57:23Z,63.680,21.1340,4.930490,0.656,2.5783,125.64103
2025-04-11T18:57:24Z,64.013,21.1028,4.927186,0.659,2.5780,125.64103
2025-04-11T18:57:25Z,64.415,21.0693,4.923605,0.660,2.5770,125.68173
2025-04-11T18:57:26Z,64.733,21.0533,4.921758,0.659,2.5759,125.65120
2025-04-11T18:57:27Z,65.188,21.0395,4.920451,0.722,2.5752,125.65120
2025-04-11T18:57:28Z,65.557,21.0200,4.918199,0.660,2.5746,125.64103
2025-04-11T18:57:29Z,65.989,21.0149,4.917673,0.661,2.5736,125.64103
2025-04-11T18:57:30Z,66.347,21.0101,4.917156,0.658,2.5731,125.64103
2025-04-11T18:57:31Z,66.746,21.0016,4.916252,0.659,2.5730,125.64103
2025-04-11T18:57:32Z,67.157,20.9899,4.915153,0.658,2.5729,125.65120
2025-04-11T18:57:33Z,67.521,20.9520,4.911236,0.660,2.5723,125.64103
2025-04-11T18:57:34Z,67.991,20.9391,4.909808,0.660,2.5709,125.64103
2025-04-11T18:57:35Z,68.403,20.8736,4.903717,0.660,2.5700,125.64103
2025-04-11T18:57:36Z,68.822,20.7001,4.885755,0.662,2.5682,125.75295
2025-04-11T18:57:37Z,69.238,20.5868,4.872774,0.662,2.5647,125.76313
2025-04-11T18:57:38Z,69.714,20.5593,4.869529,0.662,2.5603,125.84453
2025-04-11T18:57:39Z,70.144,20.5411,4.867368,0.664,2.5564,125.80383
2025-04-11T18:57:40Z,70.645,20.5256,4.865669,0.672,2.5530,125.72243
2025-04-11T18:57:41Z,71.077,20.5008,4.862859,0.665,2.5500,125.78348
2025-04-11T18:57:42Z,71.590,20.4787,4.860478,0.664,2.5476,125.83435
2025-04-11T18:57:43Z,72.115,20.4857,4.860626,0.665,2.5460,125.87505
2025-04-11T18:57:44Z,72.579,20.4732,4.859750,0.664,2.5450,125.88523
2025-04-11T18:57:45Z,73.122,20.4204,4.854201,0.664,2.5440,125.88523
2025-04-11T18:57:46Z,73.595,20.3914,4.850652,0.668,2.5423,125.88523
2025-04-11T18:57:47Z,74.165,20.3806,4.849443,0.667,2.5404,125.88523
2025-04-11T18:57:48Z,74.642,20.3563,4.846517,0.668,2.5388,125.88523
2025-04-11T18:57:49Z,75.205,20.3245,4.843118,0.662,2.5369,125.89540
2025-04-11T18:57:50Z,75.745,20.3053,4.840828,0.672,2.5348,125.88523
2025-04-11T18:57:51Z,76.267,20.2779,4.837834,0.666,2.5325,125.89540
2025-04-11T18:57:52Z,76.770,20.2379,4.833300,0.666,2.5298,125.91575
2025-04-11T18:57:53Z,77.330,20.1938,4.828171,0.672,2.5267,125.95645
2025-04-11T18:57:54Z,77.888,20.1318,4.821542,0.669,2.5236,125.96663
2025-04-11T18:57:55Z,78.345,20.0804,4.815563,0.665,2.5210,126.02768
2025-04-11T18:57:56Z,78.882,20.0242,4.808955,0.671,2.5180,126.10908
2025-04-11T18:57:57Z,79.375,20.0222,4.808310,0.669,2.5150,126.11925
2025-04-11T18:57:58Z,79.903,20.0126,4.807340,0.669,2.5122,126.11925
2025-04-11T18:57:59Z,80.398,20.0066,4.806385,0.671,2.5096,126.12943
2025-04-11T18:58:00Z,80.941,20.0028,4.806019,0.670,2.5073,126.11925
2025-04-11T18:58:01Z,81.426,19.9970,4.805390,0.668,2.5050,126.11925
2025-04-11T18:58:02Z,81.948,19.9919,4.804806,0.669,2.5031,126.11925
2025-04-11T18:58:03Z,82.476,19.9906,4.804580,0.671,2.5011,126.11925
2025-04-11T18:58:04Z,82.969,19.9862,4.804110,0.678,2.4993,126.12943
2025-04-11T18:58:05Z,83.473,19.9695,4.802294,0.668,2.4976,126.12943
2025-04-11T18:58:06Z,83.984,19.9454,4.799644,0.675,2.4954,126.12943
2025-04-11T18:58:07Z,84.479,19.9174,4.796176,0.685,2.4939,126.12943
2025-04-11T18:58:08Z,84.999,19.8926,4.793545,0.670,2.4918,126.12943
2025-04-11T18:58:09Z,85.520,19.8757,4.791359,0.671,2.4902,126.12943
2025-04-11T18:58:10Z,85.984,19.8445,4.788081,0.676,2.4883,126.12943
2025-04-11T18:58:11Z,86.504,19.8183,4.784857,0.678,2.4859,126.12943
2025-04-11T18:58:12Z,87.006,19.7730,4.780239,0.690,2.4834,126.12943
2025-04-11T18:58:13Z,87.464,19.7063,4.771952,0.678,2.4808,126.15995
2025-04-11T18:58:14Z,87.971,19.7034,4.771421,0.682,2.4772,126.13960
2025-04-11T18:58:15Z,88.416,19.5986,4.760116,0.676,2.4743,126.12943
2025-04-11T18:58:16Z,88.951,19.5387,4.752782,0.686,2.4709,126.14978
2025-04-11T18:58:17Z,89.429,19.5071,4.748481,0.673,2.4676,126.12943
2025-04-11T18:58:18Z,89.923,19.4961,4.748436,0.690,2.4653,126.22100
2025-04-11T18:58:19Z,90.473,19.4075,4.737690,0.674,2.4638,126.30241
2025-04-11T18:58:20Z,90.937,19.3715,4.733157,0.680,2.4626,126.31258
2025-04-11T18:58:21Z,91.459,19.3434,4.729901,0.680,2.4613,126.33293
2025-04-11T18:58:22Z,92.010,19.3047,4.725362,0.674,2.4609,126.35328
2025-04-11T18:58:23Z,92.475,19.2801,4.722219,0.678,2.4602,126.36346
2025-04-11T18:58:24Z,93.037,19.2679,4.720845,0.677,2.4599,126.37363
2025-04-11T18:58:25Z,93.550,19.2534,4.718891,0.684,2.4597,126.37363
2025-04-11T18:58:26Z,94.055,19.2178,4.715240,0.683,2.4589,126.37363
2025-04-11T18:58:27Z,94.627,19.1681,4.709168,0.681,2.4575,126.37363
2025-04-11T18:58:28Z,95.185,19.1218,4.703967,0.678,2.4558,126.38381
2025-04-11T18:58:29Z,95.648,19.0945,4.700619,0.684,2.4546,126.37363
2025-04-11T18:58:30Z,96.236,19.0939,4.700385,0.686,2.4535,126.41433
2025-04-11T18:58:31Z,96.751,19.0854,4.699473,0.677,2.4533,126.38381
2025-04-11T18:58:32Z,97.281,19.0673,4.697404,0.735,2.4531,126.37363
2025-04-11T18:58:33Z,97.801,19.0460,4.694911,0.680,2.4527,126.39398
2025-04-11T18:58:34Z,98.421,19.0074,4.690468,0.680,2.4521,126.42451
2025-04-11T18:58:35Z,98.904,18.9772,4.687208,0.676,2.4505,126.40416
2025-04-11T18:58:36Z,99.499,18.9379,4.682362,0.679,2.4487,126.48556
2025-04-11T18:58:37Z,99.969,18.8760,4.675610,0.677,2.4468,126.47538
2025-04-11T18:58:38Z,100.546,18.8315,4.670655,0.675,2.4449,126.50591
2025-04-11T18:58:39Z,101.072,18.7857,4.665061,0.676,2.4425,126.59748
2025-04-11T18:58:40Z,101.595,18.7580,4.661738,0.690,2.4402,126.59748
2025-04-11T18:58:41Z,102.131,18.7354,4.659037,0.683,2.4373,126.61783
2025-04-11T18:58:42Z,102.645,18.7177,4.657070,0.682,2.4348,126.61783
2025-04-11T18:58:43Z,103.222,18.6716,4.652382,0.679,2.4325,126.61783
2025-04-11T18:58:44Z,103.678,18.5905,4.642567,0.680,2.4296,126.61783
2025-04-11T18:58:45Z,104.239,18.5251,4.635092,0.683,2.4253,126.63818
2025-04-11T18:58:46Z,104.751,18.4818,4.629860,0.684,2.4220,126.62801
2025-04-11T18:58:47Z,105.286,18.4069,4.621776,0.679,2.4185,126.64835
2025-04-11T18:58:48Z,105.762,18.3174,4.611448,0.680,2.4147,126.66871
2025-04-11T18:58:49Z,106.286,18.1772,4.596094,0.682,2.4097,126.82133
2025-04-11T18:58:50Z,106.830,18.1234,4.589280,0.684,2.4036,126.85186
2025-04-11T18:58:51Z,107.316,18.0781,4.584230,0.686,2.3985,126.85186
2025-04-11T18:58:52Z,107.887,18.0010,4.575393,0.692,2.3940,126.86203
2025-04-11T18:58:53Z,108.344,17.9884,4.574014,0.684,2.3891,126.86203
2025-04-11T18:58:54Z,108.920,17.9074,4.565473,0.681,2.3854,126.86203
2025-04-11T18:58:55Z,109.405,17.8144,4.554600,0.679,2.3815,126.86203
2025-04-11T18:58:56Z,109.911,17.8072,4.552716,0.681,2.3779,126.86203
2025-04-11T18:58:57Z,110.456,17.7837,4.550500,0.682,2.3752,126.90273
2025-04-11T18:58:58Z,110.984,17.7599,4.547912,0.681,2.3724,126.90273
2025-04-11T18:58:59Z,111.516,17.6947,4.540409,0.715,2.3702,126.92308
2025-04-11T18:59:00Z,112.051,17.6520,4.535527,0.683,2.3670,126.97396
2025-04-11T18:59:01Z,112.592,17.6363,4.533597,0.681,2.3641,127.03501
2025-04-11T18:59:02Z,113.088,17.5928,4.528908,0.678,2.3617,127.04518
2025-04-11T18:59:03Z,113.649,17.5815,4.527276,0.681,2.3586,127.08588
2025-04-11T18:59:04Z,114.193,17.5706,4.526031,0.682,2.3556,126.99431
2025-04-11T18:59:05Z,114.655,17.5512,4.523905,0.678,2.3525,127.08588
2025-04-11T18:59:06Z,115.277,17.5372,4.522155,0.679,2.3505,127.04518
2025-04-11T18:59:07Z,115.770,17.5137,4.519638,0.679,2.3479,127.04518
2025-04-11T18:59:08Z,116.343,17.4870,4.516512,0.677,2.3458,127.09605
2025-04-11T18:59:09Z,116.867,17.4662,4.514310,0.678,2.3442,127.10623
2025-04-11T18:59:10Z,117.415,17.4324,4.510581,0.675,2.3427,127.10623
2025-04-11T18:59:11Z,117.939,17.4069,4.507317,0.687,2.3406,127.10623
2025-04-11T18:59:12Z,118.505,17.3774,4.504216,0.676,2.3388,127.10623
2025-04-11T18:59:13Z,119.038,17.3121,4.497316,0.675,2.3362,127.10623
2025-04-11T18:59:14Z,119.613,17.2400,4.488998,0.673,2.3342,127.11640
2025-04-11T18:59:15Z,120.187,17.1904,4.483477,0.680,2.3318,127.13675
2025-04-11T18:59:16Z,120.680,17.1130,4.475117,0.678,2.3291,127.17745
2025-04-11T18:59:17Z,121.246,17.0614,4.468900,0.674,2.3263,127.20798
2025-04-11T18:59:18Z,121.773,17.0439,4.466705,0.677,2.3236,127.24868
2025-04-11T18:59:19Z,122.296,17.0275,4.464893,0.673,2.3208,127.21816
2025-04-11T18:59:20Z,122.839,17.0212,4.463980,0.677,2.3187,127.26903
2025-04-11T18:59:21Z,123.345,17.0109,4.462896,0.676,2.3161,127.24868
2025-04-11T18:59:22Z,123.918,17.0032,4.462011,0.674,2.3138,127.22833
2025-04-11T18:59:23Z,124.374,16.9980,4.461360,0.673,2.3114,127.18763
2025-04-11T18:59:24Z,124.950,16.9886,4.460413,0.672,2.3094,127.25885
2025-04-11T18:59:25Z,125.463,16.9703,4.458467,0.676,2.3074,127.21815
2025-04-11T18:59:26Z,125.980,16.9577,4.456908,0.674,2.3058,127.29955
2025-04-11T18:59:27Z,126.503,16.9290,4.453937,0.689,2.3045,127.31990
2025-04-11T18:59:28Z,127.027,16.8989,4.450630,0.691,2.3029,127.34025
2025-04-11T18:59:29Z,127.488,16.8897,4.449291,0.670,2.3010,127.28938
2025-04-11T18:59:30Z,128.090,16.8784,4.448021,0.674,2.2998,127.29955
2025-04-11T18:59:31Z,128.570,16.8468,4.444603,0.668,2.2982,127.29955
2025-04-11T18:59:32Z,129.105,16.8206,4.441736,0.674,2.2968,127.29955
2025-04-11T18:59:33Z,129.675,16.7718,4.436410,0.675,2.2947,127.35043
2025-04-11T18:59:34Z,130.196,16.7579,4.434624,0.672,2.2937,127.33008
2025-04-11T18:59:35Z,130.749,16.7425,4.432915,0.671,2.2917,127.35043
2025-04-11T18:59:36Z,131.267,16.7318,4.431714,0.671,2.2906,127.35043
2025-04-11T18:59:37Z,131.847,16.7162,4.430015,0.676,2.2891,127.33008
2025-04-11T18:59:38Z,132.410,16.6983,4.428041,0.673,2.2879,127.33008
2025-04-11T18:59:39Z,132.961,16.6741,4.425336,0.670,2.2864,127.31990
2025-04-11T18:59:40Z,133.502,16.6623,4.423910,0.674,2.2852,127.34025
2025-04-11T18:59:41Z,134.078,16.6538,4.423001,0.670,2.2842,127.34025
2025-04-11T18:59:42Z,134.652,16.6401,4.421503,0.674,2.2832,127.35043
2025-04-11T18:59:43Z,135.175,16.6231,4.419662,0.671,2.2825,127.35043
2025-04-11T18:59:44Z,135.739,16.6100,4.418183,0.670,2.2816,127.35043
2025-04-11T18:59:45Z,136.292,16.5981,4.416882,0.672,2.2805,127.35043
2025-04-11T18:59:46Z,136.889,16.5850,4.415411,0.674,2.2790,127.35043
2025-04-11T18:59:47Z,137.402,16.5756,4.414358,0.670,2.2778,127.35043
2025-04-11T18:59:48Z,137.942,16.5670,4.413385,0.667,2.2763,127.35043
2025-04-11T18:59:49Z,138.528,16.5575,4.412356,0.670,2.2753,127.35043
2025-04-11T18:59:50Z,139.006,16.5511,4.411646,0.670,2.2742,127.35043
2025-04-11T18:59:51Z,139.597,16.5369,4.410083,0.673,2.2731,127.35043
2025-04-11T18:59:52Z,140.102,16.5299,4.409256,0.670,2.2725,127.36060
2025-04-11T18:59:53Z,140.627,16.5257,4.408829,0.668,2.2716,127.35043
2025-04-11T18:59:54Z,141.126,16.5210,4.408319,0.671,2.2709,127.35043
2025-04-11T18:59:55Z,141.674,16.5188,4.408046,0.672,2.2700,127.35043
2025-04-11T18:59:56Z,142.200,16.5150,4.407673,0.672,2.2693,127.35043
2025-04-11T18:59:57Z,142.713,16.5096,4.407052,0.721,2.2686,127.35043
2025-04-11T18:59:58Z,143.219,16.5048,4.406528,0.669,2.2675,127.35043
2025-04-11T18:59:59Z,143.787,16.4960,4.405615,0.669,2.2667,127.35043
2025-04-11T19:00:00Z,144.298,16.4934,4.405301,0.674,2.2658,127.35043
2025-04-11T19:00:01Z,144.794,16.4919,4.405124,0.671,2.2655,127.34025
2025-04-11T19:00:02Z,145.387,16.4901,4.404937,0.672,2.2643,127.35043
2025-04-11T19:00:03Z,145.850,16.4878,4.404728,0.670,2.2634,127.35043
2025-04-11T19:00:04Z,146.401,16.4862,4.404551,0.672,2.2628,127.34025
2025-04-11T19:00:05Z,146.920,16.4829,4.404203,0.673,2.2620,127.35043
2025-04-11T19:00:06Z,147.466,16.4803,4.403945,0.671,2.2616,127.34025
2025-04-11T19:00:07Z,148.007,16.4779,4.403674,0.671,2.2612,127.35043
2025-04-11T19:00:08Z,148.552,16.4759,4.403465,0.671,2.2611,127.35043
2025-04-11T19:00:09Z,149.019,16.4747,4.403334,0.673,2.2603,127.35043
2025-04-11T19:00:10Z,149.623,16.4696,4.402847,0.670,2.2595,127.35043
2025-04-11T19:00:11Z,150.034,16.4648,4.402326,0.668,2.2593,127.35043
2025-04-11T19:00:12Z,150.639,16.4597,4.401846,0.670,2.2589,127.35043
2025-04-11T19:00:13Z,151.130,16.4359,4.399462,0.672,2.2586,127.34025
2025-04-11T19:00:14Z,151.647,16.4162,4.397201,0.670,2.2581,127.35043
2025-04-11T19:00:15Z,152.167,16.3850,4.393929,0.671,2.2576,127.35043
2025-04-11T19:00:16Z,152.697,16.3506,4.390070,0.676,2.2559,127.35043
2025-04-11T19:00:17Z,153.133,16.3316,4.388065,0.669,2.2544,127.35043
2025-04-11T19:00:18Z,153.672,16.3272,4.387481,0.670,2.2526,127.35043
2025-04-11T19:00:19Z,154.219,16.3189,4.386770,0.670,2.2514,127.35043
2025-04-11T19:00:20Z,154.626,16.2550,4.379771,0.666,2.2501,127.35043
2025-04-11T19:00:21Z,155.209,16.2380,4.377756,0.669,2.2483,127.35043
2025-04-11T19:00:22Z,155.618,16.2253,4.376394,0.668,2.2467,127.35043
2025-04-11T19:00:23Z,156.139,16.2218,4.375919,0.670,2.2453,127.35043
2025-04-11T19:00:24Z,156.620,16.2055,4.374206,0.676,2.2441,127.35043
2025-04-11T19:00:25Z,157.133,16.1924,4.372788,0.668,2.2429,127.35043
2025-04-11T19:00:26Z,157.617,16.1573,4.369232,0.671,2.2415,127.35043
2025-04-11T19:00:27Z,158.106,16.1291,4.366113,0.666,2.2402,127.35043
2025-04-11T19:00:28Z,158.584,16.0910,4.361982,0.666,2.2385,127.35043
2025-04-11T19:00:29Z,159.079,16.0669,4.359300,0.663,2.2372,127.35043
2025-04-11T19:00:30Z,159.613,16.0434,4.356680,0.668,2.2355,127.36060
2025-04-11T19:00:31Z,160.051,16.0314,4.355283,0.664,2.2344,127.35043
2025-04-11T19:00:32Z,160.540,16.0290,4.354942,0.669,2.2334,127.35043
2025-04-11T19:00:33Z,161.005,16.0357,4.355590,0.678,2.2325,127.35043
2025-04-11T19:00:34Z,161.578,16.0270,4.354750,0.663,2.2312,127.35043
2025-04-11T19:00:35Z,162.055,16.0201,4.353960,0.668,2.2302,127.37078
2025-04-11T19:00:36Z,162.546,16.0103,4.353078,0.669,2.2293,127.36060
2025-04-11T19:00:37Z,163.061,15.9529,4.347046,0.665,2.2280,127.40130
2025-04-11T19:00:38Z,163.564,15.9200,4.343142,0.667,2.2269,127.41148
2025-04-11T19:00:39Z,164.069,15.8815,4.339230,0.674,2.2249,127.47253
2025-04-11T19:00:40Z,164.630,15.8548,4.336335,0.665,2.2238,127.49288
2025-04-11T19:00:41Z,165.125,15.8418,4.334821,0.666,2.2223,127.52341
2025-04-11T19:00:42Z,165.630,15.8254,4.333101,0.667,2.2209,127.49288
2025-04-11T19:00:43Z,166.151,15.8045,4.330816,0.664,2.2197,127.51323
2025-04-11T19:00:44Z,166.714,15.7827,4.328597,0.664,2.2186,127.48271
2025-04-11T19:00:45Z,167.256,15.7633,4.326364,0.668,2.2172,127.48271
2025-04-11T19:00:46Z,167.776,15.7619,4.326123,0.663,2.2157,127.48271
2025-04-11T19:00:47Z,168.323,15.7613,4.326030,0.665,2.2144,127.53358
2025-04-11T19:00:48Z,168.805,15.7548,4.325389,0.667,2.2133,127.52341
2025-04-11T19:00:49Z,169.327,15.7510,4.324946,0.663,2.2126,127.47253
2025-04-11T19:00:50Z,169.846,15.7436,4.324185,0.663,2.2118,127.50306
2025-04-11T19:00:51Z,170.386,15.7417,4.323979,0.664,2.2109,127.46236
2025-04-11T19:00:52Z,170.892,15.7354,4.323338,0.669,2.2101,127.50306
2025-04-11T19:00:53Z,171.389,15.7261,4.322386,0.672,2.2092,127.49288
2025-04-11T19:00:54Z,171.858,15.7100,4.320753,0.665,2.2080,127.58446
2025-04-11T19:00:55Z,172.406,15.6951,4.319038,0.664,2.2068,127.58446
2025-04-11T19:00:56Z,172.890,15.6838,4.317762,0.667,2.2058,127.56411
2025-04-11T19:00:57Z,173.350,15.6786,4.317217,0.663,2.2049,127.55393
2025-04-11T19:00:58Z,173.910,15.6627,4.315581,0.666,2.2041,127.52341
2025-04-11T19:00:59Z,174.351,15.6466,4.313811,0.662,2.2032,127.49288
2025-04-11T19:01:00Z,174.908,15.6355,4.312719,0.663,2.2021,127.58446
2025-04-11T19:01:01Z,175.370,15.5987,4.308875,0.662,2.2015,127.58446
2025-04-11T19:01:02Z,175.857,15.5676,4.305363,0.670,2.2000,127.55393
2025-04-11T19:01:03Z,176.369,15.5394,4.302762,0.666,2.1992,127.59463
2025-04-11T19:01:04Z,176.851,15.4845,4.296847,0.662,2.1984,127.59463
2025-04-11T19:01:05Z,177.364,15.4671,4.294636,0.662,2.1969,127.59463
2025-04-11T19:01:06Z,177.851,15.4521,4.293072,0.660,2.1958,127.59463
2025-04-11T19:01:07Z,178.405,15.4318,4.290700,0.662,2.1956,127.59463
2025-04-11T19:01:08Z,178.903,15.4185,4.289244,0.665,2.1951,127.58446
2025-04-11T19:01:09Z,179.421,15.3942,4.286896,0.664,2.1944,127.59463
2025-04-11T19:01:10Z,179.921,15.3834,4.285484,0.662,2.1935,127.59463
2025-04-11T19:01:11Z,180.396,15.3720,4.284307,0.660,2.1930,127.59463
2025-04-11T19:01:12Z,180.996,15.3536,4.282481,0.661,2.1929,127.59463
2025-04-11T19:01:13Z,181.488,15.3170,4.278733,0.661,2.1918,127.59463
2025-04-11T19:01:14Z,181.979,15.3003,4.276686,0.662,2.1909,127.59463
2025-04-11T19:01:15Z,182.539,15.2823,4.274888,0.662,2.1903,127.59463
2025-04-11T19:01:16Z,183.055,15.2736,4.273924,0.660,2.1894,127.59463
2025-04-11T19:01:17Z,183.586,15.2341,4.270072,0.663,2.1888,127.60481
2025-04-11T19:01:18Z,184.098,15.1883,4.265023,0.660,2.1881,127.60481
2025-04-11T19:01:19Z,184.598,15.1449,4.260506,0.659,2.1869,127.59463
2025-04-11T19:01:20Z,185.086,15.1241,4.258140,0.660,2.1855,127.59463
2025-04-11T19:01:21Z,185.646,15.1092,4.256661,0.658,2.1847,127.59463
2025-04-11T19:01:22Z,186.093,15.0672,4.252143,0.659,2.1837,127.61498
2025-04-11T19:01:23Z,186.563,15.0517,4.250514,0.659,2.1827,127.63533
2025-04-11T19:01:24Z,187.112,15.0425,4.249449,0.660,2.1819,127.66586
2025-04-11T19:01:25Z,187.551,15.0217,4.247331,0.662,2.1811,127.67603
2025-04-11T19:01:26Z,188.031,15.0020,4.245282,0.658,2.1802,127.65568
2025-04-11T19:01:27Z,188.464,14.9839,4.243486,0.657,2.1798,127.63533
2025-04-11T19:01:28Z,188.991,14.9736,4.242299,0.658,2.1788,127.61498
2025-04-11T19:01:29Z,189.395,14.9160,4.236657,0.660,2.1788,127.71673
2025-04-11T19:01:30Z,189.863,14.8652,4.231017,0.660,2.1776,127.72691
2025-04-11T19:01:31Z,190.335,14.8532,4.229641,0.660,2.1764,127.73708
2025-04-11T19:01:32Z,190.763,14.8524,4.229575,0.658,2.1758,127.78796
2025-04-11T19:01:33Z,191.225,14.8296,4.227084,0.659,2.1756,127.78796
2025-04-11T19:01:34Z,191.670,14.8163,4.225560,0.660,2.1755,127.75743
2025-04-11T19:01:35Z,192.169,14.8207,4.225995,0.659,2.1747,127.77778
2025-04-11T19:01:36Z,192.584,14.8043,4.224392,0.659,2.1751,127.76761
2025-04-11T19:01:37Z,193.092,14.8037,4.224253,0.659,2.1747,127.77778
2025-04-11T19:01:38Z,193.548,14.7919,4.223083,0.658,2.1744,127.76761
2025-04-11T19:01:39Z,194.024,14.7884,4.222697,0.657,2.1739,127.78796
2025-04-11T19:01:40Z,194.511,14.7890,4.222689,0.658,2.1735,127.80831
2025-04-11T19:01:41Z,195.018,14.7859,4.222434,0.657,2.1735,127.82866
2025-04-11T19:01:42Z,195.452,14.7793,4.221750,0.660,2.1734,127.81848
2025-04-11T19:01:43Z,195.966,14.7759,4.221411,0.661,2.1731,127.78796
2025-04-11T19:01:44Z,196.479,14.7745,4.221246,0.659,2.1727,127.76761
2025-04-11T19:01:45Z,197.010,14.7739,4.221207,0.659,2.1727,127.77778
2025-04-11T19:01:46Z,197.483,14.7720,4.220978,0.658,2.1721,127.81848
2025-04-11T19:01:47Z,197.993,14.7668,4.220480,0.661,2.1711,127.75743
2025-04-11T19:01:48Z,198.492,14.7550,4.219285,0.663,2.1706,127.80831
2025-04-11T19:01:49Z,199.028,14.7540,4.219133,0.658,2.1700,127.79813
2025-04-11T19:01:50Z,199.566,14.7363,4.217388,0.664,2.1696,127.81848
2025-04-11T19:01:51Z,200.043,14.7207,4.215778,0.660,2.1690,127.79813
2025-04-11T19:01:52Z,200.549,14.7139,4.215005,0.658,2.1684,127.81848
2025-04-11T19:01:53Z,201.059,14.7053,4.214047,0.655,2.1680,127.78796
2025-04-11T19:01:54Z,201.631,14.6824,4.211838,0.658,2.1675,127.80831
2025-04-11T19:01:55Z,202.077,14.6806,4.211451,0.657,2.1669,127.81848
2025-04-11T19:01:56Z,202.633,14.6767,4.211151,0.656,2.1671,127.81848
2025-04-11T19:01:57Z,203.147,14.6750,4.210905,0.660,2.1671,127.79813
2025-04-11T19:01:58Z,203.585,14.6716,4.210570,0.660,2.1667,127.80831
2025-04-11T19:01:59Z,204.055,14.6601,4.209434,0.657,2.1664,127.82866
2025-04-11T19:02:00Z,204.578,14.6498,4.208325,0.658,2.1663,127.82866
2025-04-11T19:02:01Z,205.008,14.6308,4.206461,0.659,2.1659,127.81848
2025-04-11T19:02:02Z,205.525,14.6289,4.206138,0.659,2.1656,127.82866
2025-04-11T19:02:03Z,205.992,14.6219,4.205474,0.660,2.1650,127.82866
2025-04-11T19:02:04Z,206.466,14.6181,4.205059,0.659,2.1648,127.83883
2025-04-11T19:02:05Z,206.930,14.6070,4.203967,0.659,2.1646,127.83883
2025-04-11T19:02:06Z,207.340,14.6046,4.203650,0.659,2.1641,127.83883
2025-04-11T19:02:07Z,207.837,14.5905,4.202308,0.661,2.1638,127.82866
2025-04-11T19:02:08Z,208.259,14.5658,4.199782,0.660,2.1633,127.83883
2025-04-11T19:02:09Z,208.698,14.5538,4.198441,0.660,2.1624,127.83883
2025-04-11T19:02:10Z,209.107,14.5481,4.197807,0.661,2.1620,127.83883
2025-04-11T19:02:11Z,209.541,14.5438,4.197357,0.658,2.1618,127.81848
2025-04-11T19:02:12Z,209.981,14.5349,4.196430,0.660,2.1614,127.82866
2025-04-11T19:02:13Z,210.387,14.5214,4.195105,0.664,2.1615,127.83883
2025-04-11T19:02:14Z,210.777,14.5014,4.193013,0.658,2.1610,127.83883
2025-04-11T19:02:15Z,211.204,14.4892,4.191682,0.658,2.1607,127.83883
2025-04-11T19:02:16Z,211.590,14.4866,4.191339,0.658,2.1602,127.83883
2025-04-11T19:02:17Z,211.975,14.4764,4.190364,0.658,2.1599,127.82866
2025-04-11T19:02:18Z,212.335,14.4730,4.189903,0.658,2.1597,127.82866
2025-04-11T19:02:19Z,212.741,14.4694,4.189596,0.657,2.1596,127.83883
2025-04-11T19:02:20Z,213.113,14.4603,4.188662,0.658,2.1595,127.82866
2025-04-11T19:02:21Z,213.560,14.4385,4.186491,0.660,2.1590,127.83883
2025-04-11T19:02:22Z,213.952,14.4219,4.184647,0.659,2.1588,127.80831
2025-04-11T19:02:23Z,214.320,14.3954,4.182019,0.660,2.1582,127.82866
2025-04-11T19:02:24Z,214.739,14.3492,4.177397,0.658,2.1575,127.83883
2025-04-11T19:02:25Z,215.169,14.3106,4.173089,0.657,2.1568,127.83883
2025-04-11T19:02:26Z,215.550,14.2825,4.170427,0.659,2.1559,127.83883
2025-04-11T19:02:27Z,215.928,14.2431,4.166091,0.669,2.1556,127.83883
2025-04-11T19:02:28Z,216.455,14.2277,4.164390,0.659,2.1550,127.83883
2025-04-11T19:02:29Z,216.794,14.2210,4.163530,0.659,2.1545,127.82866
2025-04-11T19:02:30Z,217.276,14.2429,4.165735,0.658,2.1541,127.83883
2025-04-11T19:02:31Z,217.734,14.2057,4.162219,0.659,2.1553,127.83883
